damage_pct,strategy,disruption_iter,restore_iter,edges_restored,edges_remaining,restore_pct,disruption_pct,efficiency,accessibility,morans_i,clustering
10,betweenness,0,0,0,56,5,10,0.4982421831868261,0.6849348032733704,0.7412300388036911,0.9687499999999999
10,betweenness,0,1,2,54,5,10,0.574230116762044,0.7404933756202706,0.7279432802675885,0.9687499999999999
10,betweenness,0,2,4,52,5,10,0.8376535177188489,0.8161258877963835,0.7878788558087367,0.9062499999999999
10,betweenness,0,3,6,50,5,10,0.852475456615668,0.8298487162286133,0.7636645888529996,0.9062499999999999
10,betweenness,0,4,8,48,5,10,0.8464172843521892,0.8364380960559484,0.7683638469968535,0.9062499999999999
10,betweenness,0,5,10,46,5,10,0.8497446187145333,0.8633776397025558,0.8697043481199955,0.9062499999999999
10,betweenness,0,6,12,44,5,10,0.842400798569138,0.8686018559966086,0.8636450460228493,0.9062499999999999
10,betweenness,0,7,14,42,5,10,0.9211781399241069,0.8977156813639063,0.8210551824912506,0.9062499999999999
10,betweenness,0,8,16,40,5,10,0.9177674572527281,0.9069036056510874,0.8491667160555577,0.9062499999999999
10,betweenness,0,9,18,38,5,10,0.9144332722600752,0.9201114092520192,0.897121785442402,0.9062499999999999
10,betweenness,0,10,20,36,5,10,0.9142324633325659,0.9204335356190535,0.8961416524451516,0.9062499999999999
10,betweenness,0,11,22,34,5,10,0.9376731273136135,0.942360056357742,0.883552605041818,0.9062499999999999
10,betweenness,0,12,24,32,5,10,0.9365282128589547,0.947034005837206,0.8854711326641573,0.9062499999999999
10,betweenness,0,13,26,30,5,10,0.9359778447571541,0.949512669569225,0.8932536125887717,0.9062499999999999
10,betweenness,0,14,28,28,5,10,0.9438540279712268,0.9587413784141925,0.8814188303850488,0.9062499999999999
10,betweenness,0,15,30,26,5,10,0.9485841164335733,0.9617144763890115,0.8794519607334643,0.9062499999999999
10,betweenness,0,16,32,24,5,10,0.9570832858773345,0.9681759789469484,0.912152727164987,0.9062499999999999
10,betweenness,0,17,34,22,5,10,0.9664422944017653,0.9761673414893738,0.9374050935060392,0.9062499999999999
10,betweenness,0,18,36,20,5,10,0.9744410964640449,0.9828265606178939,0.9818018640946835,0.9062499999999999
10,betweenness,0,19,38,18,5,10,0.9835126332300023,0.9881569667719756,0.9896110055684241,0.9062499999999999
10,betweenness,0,20,40,16,5,10,0.9947628874979586,0.9915467182531476,0.9890317230735173,0.9062499999999999
10,betweenness,0,21,42,14,5,10,1.0,0.9931613138482893,0.9877181984345331,0.9062499999999999
10,betweenness,0,22,44,12,5,10,1.0,0.9939317931926013,0.9867611405522888,1.0
10,betweenness,0,23,46,10,5,10,1.0,0.9943748199934626,0.9856440555427718,1.0
10,betweenness,0,24,48,8,5,10,1.0,0.9951019592915346,0.9878568297191549,1.0
10,betweenness,0,25,50,6,5,10,1.0,0.995798253104377,0.988133996222866,1.0
10,betweenness,0,26,52,4,5,10,1.0,0.9991271912815718,1.0,1.0
10,betweenness,0,27,54,2,5,10,1.0,1.0,1.0,1.0
10,betweenness,0,28,56,0,5,10,1.0,1.0,1.0,1.0
10,betweenness,1,0,0,56,5,10,1.1035275350287848,0.7657714162054962,0.8472704735016299,1.0625
10,betweenness,1,1,2,54,5,10,1.0,0.7909226888314805,0.8906243440192844,1.0
10,betweenness,1,2,4,52,5,10,0.9753376020321665,0.8210123074549861,0.8265099864066341,1.0
10,betweenness,1,3,6,50,5,10,0.881398895755103,0.8403324146848135,0.8403944281897541,1.0
10,betweenness,1,4,8,48,5,10,0.8540789998977618,0.859912344730577,0.8631388133665895,1.0
10,betweenness,1,5,10,46,5,10,0.9179233259488571,0.8952044373109851,0.8651359472715161,1.0
10,betweenness,1,6,12,44,5,10,0.9119323330985815,0.9018787164565417,0.8593626513072158,1.0
10,betweenness,1,7,14,42,5,10,0.8994883795265567,0.9071555724735726,0.856197272745095,1.0
10,betweenness,1,8,16,40,5,10,0.9024205713508207,0.913270931422084,0.8525414653646727,1.0
10,betweenness,1,9,18,38,5,10,0.900420704395198,0.9203920362315484,0.8814744187067908,1.0
10,betweenness,1,10,20,36,5,10,0.9158547013702338,0.9333129544015982,0.8785727189239229,1.0
10,betweenness,1,11,22,34,5,10,0.929229173844787,0.9425434605271653,0.8728781847039697,1.0
10,betweenness,1,12,24,32,5,10,0.9277948504414296,0.947839075942094,0.8766007153588188,1.0
10,betweenness,1,13,26,30,5,10,0.9266781451220654,0.9495833123525801,0.8813149612827875,1.0
10,betweenness,1,14,28,28,5,10,0.9262638695988666,0.9501297621499704,0.8813756423909015,1.0
10,betweenness,1,15,30,26,5,10,0.9352135088819971,0.9561421180333216,0.9231593801282788,1.0
10,betweenness,1,16,32,24,5,10,0.9442870864087752,0.9601306264290589,0.9642469824496288,1.0
10,betweenness,1,17,34,22,5,10,0.9546801096318235,0.964726748509224,0.980679720072129,1.0
10,betweenness,1,18,36,20,5,10,0.963206282132511,0.9719018740364251,0.9936020152628385,1.0
10,betweenness,1,19,38,18,5,10,0.9740255773477339,0.9756256304707115,0.9901663929726412,1.0
10,betweenness,1,20,40,16,5,10,0.9844269726640993,0.9808719307879403,0.9947765221238386,1.0
10,betweenness,1,21,42,14,5,10,0.9923405488402286,0.9889564555995776,0.9918164566378659,1.0
10,betweenness,1,22,44,12,5,10,1.0,0.9973827218984745,0.9969398857376369,1.0
10,betweenness,1,23,46,10,5,10,1.0,0.9978286257136131,0.9963363442394911,1.0
10,betweenness,1,24,48,8,5,10,1.0,0.9983998212501392,0.9965215130632533,1.0
