n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
436,1172,0.006179479067805547,5.376146788990826,2.0104725393956526,0.06164383561643835,0.06562203228869895,0.22562418373053558,169101.6676247812,144.28469933855052,13265.205253433745,11.318434516581695,EPSG:32615,598250.4536775765,4795179.476743474,Decorah
