n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
23,64,0.12648221343873517,5.565217391304348,1.8609508312202345,0.1791044776119403,0.16666666666666666,-0.07663551401869159,9417.180567788711,147.14344637169862,1130.0616681346455,17.657213564603836,EPSG:32636,703384.8679032689,3623398.4651907403,Bethlehem
