n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
51,144,0.05647058823529412,5.647058823529412,1.6188052894549247,0.060810810810810814,0.053030303030303025,-0.12033195020746675,22178.545766803123,154.0176789361328,2349.1397917152094,16.313470775800067,EPSG:32760,741837.2371115334,9057471.981249921,Vaiaku
