n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
308,671,0.007096323871568171,4.357142857142857,1.8749149640581009,0.04926108374384237,0.04368932038834951,-0.08116594977749961,108663.22362334846,161.94221106311247,11169.939604502692,16.646705818930986,EPSG:32633,261961.3054245638,4723550.832018083,Civita_di_Bagnoregio
