n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
562,1287,0.00408205987021143,4.580071174377224,1.8420246467419192,0.0825910931174089,0.07980049875311712,-0.06485729173266988,233001.19146209428,181.04210680815407,18505.952562051833,14.379139519853794,EPSG:32635,329898.752091713,5121223.805414547,Sighișoara
