damage_pct,strategy,disruption_iter,restore_iter,edges_restored,edges_remaining,restore_pct,disruption_pct,efficiency,accessibility,morans_i,clustering
10,betweenness,0,0,0,66,5,10,0.5353387621474324,0.6970875090695634,0.8785710902316398,1.025
10,betweenness,0,1,3,63,5,10,0.6447307298767659,0.7516656805219304,0.8494603051440006,1.0
10,betweenness,0,2,6,60,5,10,0.7186888257479621,0.7888041368807241,0.7764353801144416,1.0
10,betweenness,0,3,9,57,5,10,0.7680202125877352,0.8132113403604542,0.7846454674771551,1.0
10,betweenness,0,4,12,54,5,10,0.8128280587389437,0.8558039864326191,0.7435920478366497,1.0
10,betweenness,0,5,15,51,5,10,0.80949595733445,0.8633654607371533,0.7512996612490026,1.0
10,betweenness,0,6,18,48,5,10,0.8415630481398942,0.8808533087867301,0.7198922359037792,1.0
10,betweenness,0,7,21,45,5,10,0.8423127445860825,0.8906703105853614,0.760271484959102,1.0
10,betweenness,0,8,24,42,5,10,0.8768023037575011,0.9115752786053859,0.8214120735470702,1.0
10,betweenness,0,9,27,39,5,10,0.8758495096150795,0.9156777910387723,0.8304273643848128,1.0
10,betweenness,0,10,30,36,5,10,0.914981262752936,0.9299450107559221,0.8316918353704806,1.0
10,betweenness,0,11,33,33,5,10,0.9263086374954479,0.9395736576009076,0.8404512999655974,1.0
10,betweenness,0,12,36,30,5,10,0.9258274419531438,0.9419669194245401,0.8392355002638621,1.0
10,betweenness,0,13,39,27,5,10,0.9244964821455731,0.9453614783412682,0.8410927018226685,1.0
10,betweenness,0,14,42,24,5,10,0.9384777123343716,0.9522398438594749,0.8526116854410585,1.0
10,betweenness,0,15,45,21,5,10,0.9507552505744331,0.9591353931193422,0.8884675000777136,1.0
10,betweenness,0,16,48,18,5,10,0.9618213690803633,0.9693190394070726,0.9511965841514649,1.0
10,betweenness,0,17,51,15,5,10,0.973755202680189,0.9758829753741145,0.9556375002078676,1.0
10,betweenness,0,18,54,12,5,10,0.985268958871334,0.9866113881225836,0.9724470804008027,1.0
10,betweenness,0,19,57,9,5,10,0.9957668066228167,0.9955373343155475,1.0,1.0
10,betweenness,0,20,60,6,5,10,1.0,0.9989186618713245,0.99856651408498,1.0
10,betweenness,0,21,63,3,5,10,1.0,0.9997702647761256,0.9995254280712362,1.0
10,betweenness,0,22,66,0,5,10,1.0,1.0,1.0,1.0
10,betweenness,1,0,0,66,5,10,0.54069463770007,0.7285687152090387,0.9019261170366942,0.8750000000000003
10,betweenness,1,1,3,63,5,10,0.7140212985590421,0.7822811350741343,0.9194546423048278,0.8750000000000003
10,betweenness,1,2,6,60,5,10,0.8603560534896988,0.8298502019631664,0.8406487438539084,0.8750000000000003
10,betweenness,1,3,9,57,5,10,0.8754654648610415,0.8522638266774386,0.7464447050013782,0.8750000000000003
10,betweenness,1,4,12,54,5,10,0.872321705416746,0.8578935638530418,0.7485678082056639,0.8750000000000003
10,betweenness,1,5,15,51,5,10,0.8699068480445928,0.8689766763550565,0.7896549939665501,0.8750000000000003
10,betweenness,1,6,18,48,5,10,0.8617282345968218,0.8836228750917536,0.8001052224540485,0.8750000000000003
10,betweenness,1,7,21,45,5,10,0.8946079337141221,0.9176692642906261,0.8330515729880915,0.8750000000000003
10,betweenness,1,8,24,42,5,10,0.8936629703605897,0.9192699166184893,0.8331632346315394,0.8750000000000003
10,betweenness,1,9,27,39,5,10,0.8917869806154581,0.9253508057115657,0.8523271790290177,0.8750000000000003
10,betweenness,1,10,30,36,5,10,0.9216229338979698,0.9366642473262409,0.8439347240774314,0.8750000000000003
10,betweenness,1,11,33,33,5,10,0.934421178705546,0.9456314485205654,0.8531300770549392,0.8750000000000003
10,betweenness,1,12,36,30,5,10,0.9322403559334419,0.9484888934816478,0.8490053086408783,0.8750000000000003
10,betweenness,1,13,39,27,5,10,0.9360927746261947,0.9520276643844621,0.8471124189300422,1.0
10,betweenness,1,14,42,24,5,10,0.9467228280034665,0.9599177849269578,0.8918316435750637,1.0
10,betweenness,1,15,45,21,5,10,0.9599408035636952,0.9691088481723724,0.9029856266190994,1.0
10,betweenness,1,16,48,18,5,10,0.9763478314770374,0.9745639123900244,0.9419750199918113,1.0
10,betweenness,1,17,51,15,5,10,0.9859356855965621,0.984288978757328,0.9733359172537136,1.0
10,betweenness,1,18,54,12,5,10,0.9978219895582824,0.9929967869232454,0.9899043044140041,1.0
10,betweenness,1,19,57,9,5,10,1.0,0.9967508630455797,0.993859090405259,1.0
10,betweenness,1,20,60,6,5,10,1.0,0.9975635472761356,0.9954592342801429,1.0
10,betweenness,1,21,63,3,5,10,1.0,0.9995768105154765,0.9991928874313908,1.0
10,betweenness,1,22,66,0,5,10,1.0,1.0,1.0,1.0
10,betweenness,2,0,0,66,5,10,0.7492297635847598,0.7502948743639477,0.8322034396660527,1.1
10,betweenness,2,1,3,63,5,10,0.8741541963954447,0.8010722966072729,0.8451279926369654,1.0
10,betweenness,2,2,6,60,5,10,0.8274731686671051,0.820873226031845,0.842384626812558,1.0
10,betweenness,2,3,9,57,5,10,0.8870456471797148,0.8567037429835621,0.7978432251638218,1.0
10,betweenness,2,4,12,54,5,10,0.8703834889789973,0.8666478656780519,0.8071696193749374,1.0
10,betweenness,2,5,15,51,5,10,0.9068319872390489,0.8794610041625667,0.8010599842314708,1.0
10,betweenness,2,6,18,48,5,10,0.8946028649529644,0.89642530529232,0.8414819863476163,0.9000000000000001
10,betweenness,2,7,21,45,5,10,0.8865358078343025,0.9088756757670954,0.8407967427279912,0.9000000000000001
10,betweenness,2,8,24,42,5,10,0.8843810203681036,0.914539119416619,0.8555537363357201,0.9000000000000001
10,betweenness,2,9,27,39,5,10,0.9034727983554766,0.9230943570563543,0.8579043554792455,0.9000000000000001
10,betweenness,2,10,30,36,5,10,0.9126953922473463,0.931444051017569,0.8544441202430328,0.9000000000000001
