n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
470,1161,0.005266978179013746,4.940425531914894,2.0171245148191295,0.052173913043478265,0.05211406096361848,-0.02125437920541036,125601.86601640984,108.18420845513337,18413.832944945156,15.860321227342942,EPSG:32616,397097.8272957625,1980939.7910545126,San_Pedro
