n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
88,195,0.025470219435736675,4.431818181818182,1.6773589531913669,0.17142857142857143,0.19191919191919193,0.11589885636516804,60710.54699176503,311.3361384193079,4927.69179826234,25.27021435006328,EPSG:32752,699932.0537087395,7207335.576611225,Yulara
