n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
947,2166,0.0024177830960572053,4.574445617740232,1.9135214925854314,0.05305927342256214,0.050909090909090855,-0.0418814185705424,190920.84692269776,88.14443532903867,20596.293320249224,9.508907350068894,EPSG:32644,413673.88852903736,667811.4768283681,Galle_Fort
