n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
290,752,0.008972676291611978,5.186206896551724,2.1718773283976254,0.03492884864165589,0.03730158730158729,0.22663448881088147,220823.1239380205,293.6477711941762,16349.237337025497,21.741007097108373,EPSG:32619,652141.409429033,4995979.4955358645,St_Andrews
