n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
840,2063,0.0029272376411828144,4.911904761904762,1.8006219006290478,0.06403712296983759,0.06399604352126616,0.055480452603853994,212939.3537721944,103.21830042277963,17268.863676314588,8.37075311503373,EPSG:32633,519703.80897042376,5533718.421215291,KutnáHora
