n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
627,1425,0.003630554748765612,4.545454545454546,1.9497084170231105,0.07223113964686999,0.07212713936430311,-0.12423170144478132,932150.4028988976,654.1406336132615,65363.67302375776,45.86924422719843,EPSG:32632,626686.8456532083,6943468.571524,Røros
