damage_pct,strategy,disruption_iter,restore_iter,edges_restored,edges_remaining,restore_pct,disruption_pct,efficiency,accessibility,morans_i,clustering
10,betweenness,0,0,0,57,5,10,0.6382373989587731,0.6973408755899232,0.7760157477491257,1.0
10,betweenness,0,1,2,55,5,10,0.7266590749337477,0.7209679310073935,0.7895350583074456,1.0
10,betweenness,0,2,4,53,5,10,0.6750920798191372,0.7442478946828188,0.7904163444239632,1.0
10,betweenness,0,3,6,51,5,10,0.6624370816820572,0.7525903202384988,0.7944805133790798,1.0
10,betweenness,0,4,8,49,5,10,0.6540508182861183,0.7595973951810163,0.7933795136581318,1.0
10,betweenness,0,5,10,47,5,10,0.6458532524326231,0.7675717563797119,0.7996485156608263,1.0
10,betweenness,0,6,12,45,5,10,0.6845340562122662,0.7994343218592632,0.7893179378598404,1.0
10,betweenness,0,7,14,43,5,10,0.8234745496439858,0.8237556653841782,0.724046235749081,1.0
10,betweenness,0,8,16,41,5,10,0.8156972773946108,0.8361621126988216,0.724483087402299,1.0
10,betweenness,0,9,18,39,5,10,0.8447583108068982,0.862011668343744,0.6880678823440252,1.0
10,betweenness,0,10,20,37,5,10,0.8701706337973619,0.8893430572820693,0.7147931171617365,1.0
10,betweenness,0,11,22,35,5,10,0.8961112431139543,0.9109507533153453,0.6398962956789546,1.0
10,betweenness,0,12,24,33,5,10,0.9178196975108103,0.9272761422961026,0.6765434810231157,1.0
10,betweenness,0,13,26,31,5,10,0.9163646104896351,0.929299786000041,0.6742448020146049,1.0
10,betweenness,0,14,28,29,5,10,0.9411657008871911,0.9446017766393143,0.6967266130077296,1.0
10,betweenness,0,15,30,27,5,10,0.9561307586229841,0.9507462451261962,0.6951599306912833,1.0
10,betweenness,0,16,32,25,5,10,0.9545117338393871,0.9550202779573619,0.6970090220143309,1.0
10,betweenness,0,17,34,23,5,10,0.9580577562800638,0.9615805624128547,0.7347668383252811,1.0
10,betweenness,0,18,36,21,5,10,0.9696623611190709,0.9676816973529007,0.7698067063953107,1.0
10,betweenness,0,19,38,19,5,10,0.979123115963931,0.9738964339925451,0.7705494027475887,1.0
10,betweenness,0,20,40,17,5,10,0.9894482936103851,0.9802272062282748,0.828744205553094,1.0
10,betweenness,0,21,42,15,5,10,0.9976554975103918,0.9898505866354742,0.9916340476198335,1.0
10,betweenness,0,22,44,13,5,10,1.0,0.9949073183501048,1.0,1.0
10,betweenness,0,23,46,11,5,10,1.0,0.9973019650827672,1.0,1.0
10,betweenness,0,24,48,9,5,10,1.0,0.9976071690320727,1.0,1.0
10,betweenness,0,25,50,7,5,10,1.0,0.9984761238426163,0.9997715546524287,1.0
10,betweenness,0,26,52,5,5,10,1.0,0.9996648256528218,0.9998842168109483,1.0
10,betweenness,0,27,54,3,5,10,1.0,0.9998678428693399,0.9996980185170448,1.0
10,betweenness,0,28,56,1,5,10,1.0,0.9998852753346401,0.9997807332543244,1.0
10,betweenness,0,29,57,0,5,10,1.0,0.9998852753346401,0.9997807332543244,1.0
10,betweenness,1,0,0,57,5,10,0.9867835650009052,0.8340643883027196,0.7757374730862848,0.9324324324324325
