n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
270,694,0.009555280187250447,5.140740740740741,2.092890834204152,0.10138248847926268,0.11266666666666665,0.1126537347168882,121081.83897886596,174.46950861508063,8294.753454547665,11.95209431491018,EPSG:32637,589146.73407053,6254243.6796760345,Suzdal
