n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
644,1707,0.004122272345275929,5.301242236024844,1.9351115838480317,0.05546218487394958,0.055666003976143096,0.1773873109864289,561562.6624425284,328.97636932778465,67033.70272834503,39.26989029194202,EPSG:32618,697613.8678019408,733196.0956602705,Barichara
