damage_pct,strategy,disruption_iter,restore_iter,edges_restored,edges_remaining,restore_pct,disruption_pct,efficiency,accessibility,morans_i,clustering
10,betweenness,0,0,0,184,5,10,0.7535723097537983,0.6259677792933305,0.8313882983058293,0.8720538720538712
10,betweenness,0,1,9,175,5,10,0.7017706382263682,0.702843283991865,0.9233355520747136,0.8922558922558915
10,betweenness,0,2,18,166,5,10,0.800198005724387,0.7478172290020153,0.9025445788988126,0.8922558922558915
10,betweenness,0,3,27,157,5,10,0.7409072402444252,0.7731629141882884,0.9052683389471865,0.9494949494949492
10,betweenness,0,4,36,148,5,10,0.6830278368937377,0.8024219938344122,0.9054314826507711,0.9494949494949492
10,betweenness,0,5,45,139,5,10,0.8252957691134749,0.863563337766145,0.923562425377135,0.9360269360269358
10,betweenness,0,6,54,130,5,10,0.8686810265635951,0.8967033554665758,0.939007894960622,0.9562289562289561
10,betweenness,0,7,63,121,5,10,0.9050055089151595,0.9157581731420953,0.9507372726376231,0.9562289562289561
10,betweenness,0,8,72,112,5,10,0.9029946933149724,0.9232735694809933,0.9518024393525439,0.9562289562289561
10,betweenness,0,9,81,103,5,10,0.9119908681263867,0.929842224728938,0.9511274530220319,0.9562289562289561
10,betweenness,0,10,90,94,5,10,0.9327013896108894,0.9436206061531137,0.958682674664529,0.9764309764309763
10,betweenness,0,11,99,85,5,10,0.9277086135091913,0.9477749407907424,0.9608170096312905,0.9629629629629626
10,betweenness,0,12,108,76,5,10,0.9396380917872538,0.9629708644223597,0.9753765017308913,1.0
10,betweenness,0,13,117,67,5,10,0.9388995057372523,0.9648415067075683,0.9756940125578388,1.0
10,betweenness,0,14,126,58,5,10,0.9434893189526595,0.968716138161616,0.9775537083446209,1.0
10,betweenness,0,15,135,49,5,10,0.957597581464656,0.9734113645703721,0.9795102815870089,1.0
10,betweenness,0,16,144,40,5,10,0.971231285575285,0.9791812119284636,0.984782336466944,1.0
10,betweenness,0,17,153,31,5,10,0.9823642543154726,0.9869623106328717,0.9865457829404495,1.0
10,betweenness,0,18,162,22,5,10,0.9947792174166895,0.9938466400916078,0.9984030927000033,1.0
10,betweenness,0,19,171,13,5,10,1.0,0.9994411709660079,0.9998908649907934,1.0
10,betweenness,0,20,180,4,5,10,1.0,0.999991336829548,0.9999943368047144,1.0
10,betweenness,0,21,184,0,5,10,1.0,1.0,1.0,1.0
10,betweenness,1,0,0,184,5,10,0.8035934375297661,0.5687511846179021,0.7392952741654754,0.8922558922558913
10,betweenness,1,1,9,175,5,10,0.6591351918291678,0.7020900632270319,0.9348373840537959,0.8720538720538713
10,betweenness,1,2,18,166,5,10,0.7154221225693492,0.7655313810781547,0.9195749321200609,0.8451178451178443
10,betweenness,1,3,27,157,5,10,0.7780138041040813,0.8114585112256245,0.911813850315148,0.8821548821548815
10,betweenness,1,4,36,148,5,10,0.8370755519583593,0.8367146958498267,0.9056237378541734,0.8821548821548815
10,betweenness,1,5,45,139,5,10,0.8293312828696623,0.8644152239725041,0.9148683377984123,0.9427609427609425
10,betweenness,1,6,54,130,5,10,0.8321233893304443,0.8843003403398915,0.9350725744036302,0.9427609427609425
