n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
738,1653,0.0030391280846322707,4.479674796747967,1.9057021559653444,0.046722907203114866,0.046601307189542446,-0.04265739387581016,1613101.298762807,975.862854665945,193572.1558515361,117.10354255991295,EPSG:32649,354250.75430235703,3097425.8299678825,Fenghuang
