n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
598,1324,0.0037086211436222357,4.4280936454849495,1.5976613483065374,0.07112462006079028,0.0749063670411985,0.35485021983391374,103178.22455645383,77.92917262572041,12381.386946774477,9.351500715086463,EPSG:32737,574429.5663205201,9551017.740251154,Mombasa_Old_Town
