n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
176,373,0.01211038961038961,4.238636363636363,1.5075138939644523,0.10836501901140683,0.11592356687898091,0.24704622594824557,86155.52422218966,230.9799577002404,8521.441441699008,22.845687511257392,EPSG:32636,516961.1498969227,7494951.480275381,Apatity
