n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
491,1469,0.006105823184671017,5.9837067209775965,1.8308677417875274,0.025594149908592323,0.030444964871194382,0.25142764266479906,186934.0093815026,127.25255914329654,20389.80675146031,13.880059054772165,EPSG:32614,654369.3431595162,4309673.782088783,Abilene
