n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
290,794,0.009473809807898819,5.475862068965517,1.7303886691989943,0.022641509433962266,0.028354080221300138,0.014173955082847217,115113.23677328684,144.97888762378696,12021.621358274253,15.140581055761023,EPSG:32648,634687.1094999671,1951688.2182020114,Phong_Nha
