n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
372,1001,0.00725299249340637,5.381720430107527,1.5604277216612248,0.026591458501208705,0.030726256983240222,0.5125615794959891,81372.10433221272,81.29081351869402,8996.016279937161,8.987029250686474,EPSG:32635,596264.328436121,2993351.56472612,Farafra
