n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
489,1326,0.0055566730363069495,5.423312883435583,1.7416903109688542,0.05734767025089606,0.06329588014981272,0.3464439766553259,129063.79770170391,97.33318077051577,8689.402042528864,6.553093546401858,EPSG:32621,562761.7471239348,5180781.156327731,SaintPierre
