damage_pct,strategy,disruption_iter,restore_iter,edges_restored,edges_remaining,restore_pct,disruption_pct,efficiency,accessibility,morans_i,clustering
10,betweenness,0,0,0,27,5,10,1.0266432499199463,0.8079817779980595,0.8402098620034141,0.7659574468085106
10,betweenness,0,1,1,26,5,10,0.9707694494341835,0.8406821549411866,0.9128892964552451,0.8936170212765958
10,betweenness,0,2,2,25,5,10,0.942957225173816,0.8621764982481983,0.949917737718435,1.0
10,betweenness,0,3,3,24,5,10,0.9380325161534425,0.8672959478352719,0.9487953064193391,1.0
10,betweenness,0,4,4,23,5,10,0.9269911801680817,0.8835811426765577,0.9531092096179415,1.0
10,betweenness,0,5,5,22,5,10,0.9066789903827626,0.8898574901938616,0.9536750446030148,1.0
10,betweenness,0,6,6,21,5,10,0.8888988793845577,0.8951607752526971,0.954114459746192,1.0
10,betweenness,0,7,7,20,5,10,0.8840503422640328,0.9055503470971702,0.9617955436967814,1.0
10,betweenness,0,8,8,19,5,10,0.8832788281011232,0.9057018219498852,0.9617641527020342,1.0
10,betweenness,0,9,9,18,5,10,0.8823505802804625,0.9068952554959826,0.9599926407376556,1.0
10,betweenness,0,10,10,17,5,10,0.8817208197667584,0.9245423036638496,0.9601508506948485,1.0
10,betweenness,0,11,11,16,5,10,0.9078505597196802,0.9383059329120896,0.9533275646314612,1.0
10,betweenness,0,12,12,15,5,10,0.9358605166889242,0.955890149393051,0.9677031277138777,1.0
10,betweenness,0,13,13,14,5,10,0.9348282935406794,0.9589560924781686,0.9651704183030105,1.0
10,betweenness,0,14,14,13,5,10,0.9692491009287101,0.9689691171193394,0.9779768616658725,1.0
10,betweenness,0,15,15,12,5,10,0.9784700278464077,0.9726995716458645,0.9775529940443679,1.0
10,betweenness,0,16,16,11,5,10,0.9778103147169335,0.9735034894839518,0.9771943884650685,1.0
10,betweenness,0,17,17,10,5,10,0.9777724222679575,0.973612116502453,0.9771127803273383,1.0
10,betweenness,0,18,18,9,5,10,0.9771531906044704,0.9768095462587444,0.9777686230100558,1.0
10,betweenness,0,19,19,8,5,10,0.9746287593188621,0.9811323446301754,0.9746471263415935,1.0
10,betweenness,0,20,20,7,5,10,0.9839823568618943,0.9862856502089851,0.9881854460736524,1.0
10,betweenness,0,21,21,6,5,10,0.9946916111176982,0.9891511155260526,0.9881103276533982,1.0
10,betweenness,0,22,22,5,5,10,1.0,0.994341818976962,1.0,1.0
10,betweenness,0,23,23,4,5,10,1.0,0.9968081579415086,1.0,1.0
10,betweenness,0,24,24,3,5,10,1.0,0.9998113837115317,0.9998012155047824,1.0
10,betweenness,0,25,25,2,5,10,1.0,1.0,1.0,1.0
10,betweenness,0,26,26,1,5,10,1.0,1.0,1.0,1.0
10,betweenness,0,27,27,0,5,10,1.0,1.0,1.0,1.0
10,betweenness,1,0,0,27,5,10,1.6739624079345774,0.7878449198789151,0.9777655542791467,1.0851063829787235
10,betweenness,1,1,1,26,5,10,0.9309033947330514,0.8579530867612617,0.9474304301787342,1.0
10,betweenness,1,2,2,25,5,10,0.9265373868058517,0.8624875754137632,0.9452673133713739,1.0
10,betweenness,1,3,3,24,5,10,0.9620589587600291,0.8822466516454804,0.9497514635311555,1.0
10,betweenness,1,4,4,23,5,10,0.9449885695461445,0.8871366175769558,0.9501693694022223,1.0
10,betweenness,1,5,5,22,5,10,0.9304873957181873,0.9005349115540865,0.9568359128847187,1.0
10,betweenness,1,6,6,21,5,10,0.9215489004745292,0.9052957371632296,0.9529458042942939,1.0
10,betweenness,1,7,7,20,5,10,0.9087614954980866,0.9133937429114815,0.9466974056082464,1.0
10,betweenness,1,8,8,19,5,10,0.9079959649168075,0.9145091826308073,0.9456949431866789,1.0
10,betweenness,1,9,9,18,5,10,0.9338851777806806,0.9277017388927429,0.9653353495951827,1.0
10,betweenness,1,10,10,17,5,10,0.9747084784706558,0.933372643599137,0.9635731271345779,1.0
10,betweenness,1,11,11,16,5,10,0.9486180356525069,0.9440947675713784,0.9639874287183964,1.0
10,betweenness,1,12,12,15,5,10,0.9345916988420351,0.9523674923033318,0.9591897229300765,1.0
10,betweenness,1,13,13,14,5,10,0.9504695223225788,0.9627392315343657,0.981218130660493,1.0
10,betweenness,1,14,14,13,5,10,0.9700188353863006,0.97067594635148,1.0,1.0
10,betweenness,1,15,15,12,5,10,0.9686787417780509,0.9711658905897612,1.0,1.0
10,betweenness,1,16,16,11,5,10,0.9654696610795134,0.9769287656533687,1.0,1.0
10,betweenness,1,17,17,10,5,10,0.978078803207923,0.9794832917384839,1.0,1.0
10,betweenness,1,18,18,9,5,10,0.9856433950390101,0.986018357389634,1.0,1.0
10,betweenness,1,19,19,8,5,10,0.9945061914315985,0.9923565006901907,1.0,1.0
10,betweenness,1,20,20,7,5,10,1.0,0.997442015166653,1.0,1.0
10,betweenness,1,21,21,6,5,10,1.0,0.9986127719537201,0.9999599242055589,1.0
10,betweenness,1,22,22,5,5,10,1.0,0.9996456321127509,0.999647967757002,1.0
10,betweenness,1,23,23,4,5,10,1.0,0.9997635813923469,0.999679660103174,1.0
10,betweenness,1,24,24,3,5,10,1.0,0.999766065729609,0.9996812934565155,1.0
10,betweenness,1,25,25,2,5,10,1.0,0.9997745363315292,0.9996910510418319,1.0
10,betweenness,1,26,26,1,5,10,1.0,1.0,1.0,1.0
10,betweenness,1,27,27,0,5,10,1.0,1.0,1.0,1.0
10,betweenness,2,0,0,27,5,10,1.0069463562838312,0.8998873567425867,0.9232926433292935,0.7446808510638299
