n_nodes,n_edges,density,avg_degree,degree_stddev,global_clustering,avg_clustering,assortativity_degree,total_length,avg_length,total_travel_time,avg_travel_time,crs,longitude,latitude,place_name
540,1371,0.004710368996083281,5.0777777777777775,1.7673653405319443,0.045938748335552594,0.051339285714285685,0.16164778673792765,154364.94843638391,112.59296020159293,18523.793812366075,13.511155224191157,EPSG:32751,469169.19941747625,9466039.408477025,Raha
